Pair Type,S1 ID,Target ID,Country Match,Name Exact,Name Case Insensitive Exact,Name Token Jaccard,Addr Exact,Addr Token Jaccard
S1-S2,S1-453804670,S2-289633496,True,False,False,0.75,False,0.9375
S1-S3,S1-453804670,S3-264152762,True,False,False,0.6,False,0.0
S1-S3,S1-453804670,S3-498724082,True,False,True,1.0,False,0.875
S1-S2,S1-609849335,S2-146061833,True,False,False,0.0,False,0.5833
S1-S3,S1-609849335,S3-500999838,True,False,False,0.375,False,0.5385
S1-S3,S1-609849335,S3-343112061,True,False,False,0.0,False,0.5385
S1-S2,S1-790895979,S2-98637598,True,False,False,0.3333,False,0.9333
S1-S2,S1-790895979,S2-657418533,True,False,False,0.3333,False,0.9333
S1-S3,S1-790895979,S3-518630578,True,True,True,1.0,False,0.7222
S1-S3,S1-421631003,S3-481958963,True,False,False,0.75,False,0.4286
S1-S3,S1-421631003,S3-360715007,True,False,False,1.0,False,0.6667
S1-S2,S1-254966876,S2-467472469,True,False,False,0.0,False,0.7143
S1-S3,S1-254966876,S3-442067488,True,False,False,1.0,False,0.3333
S1-S3,S1-254966876,S3-233925961,True,False,False,0.0,False,0.5
S1-S2,S1-146905965,S2-125006244,True,False,False,0.5,False,0.0
S1-S3,S1-146905965,S3-569855060,True,False,False,0.5,False,0.25
S1-S3,S1-146905965,S3-218093317,True,False,False,0.5,False,0.5714
S1-S3,S1-336282663,S3-453383911,True,False,False,0.0,False,0.75
S1-S3,S1-336282663,S3-90508210,True,False,False,0.375,False,0.75
S1-S2,S1-514258646,S2-589945127,True,False,False,1.0,False,1.0
S1-S3,S1-514258646,S3-108528223,True,False,False,0.75,False,0.625
S1-S3,S1-514258646,S3-119883010,True,False,False,0.0,False,0.4444
S1-S2,S1-805708740,S2-646560139,True,False,False,0.6,False,0.6667
S1-S2,S1-805708740,S2-149644016,True,False,True,1.0,False,0.6667
S1-S2,S1-705851714,S2-750137796,True,False,False,0.75,False,0.9091
S1-S3,S1-705851714,S3-138299060,True,False,False,0.5,False,0.5385
S1-S3,S1-705851714,S3-61580832,True,False,False,0.6667,True,1.0
S1-S2,S1-644218682,S2-583620853,True,False,False,0.0,False,0.5385
S1-S2,S1-644218682,S2-468296999,True,False,False,0.75,False,0.7778
S1-S3,S1-644218682,S3-577098725,True,False,False,1.0,False,0.7
S1-S3,S1-644218682,S3-541099414,True,False,False,0.6,False,0.4
S1-S2,S1-774847877,S2-549097123,True,False,False,0.0,False,0.8636
S1-S3,S1-774847877,S3-719229009,True,False,True,1.0,False,0.7826
S1-S2,S1-889197565,S2-835306440,True,False,True,1.0,False,0.6667
S1-S2,S1-889197565,S2-393066094,True,False,False,1.0,False,0.6667
S1-S3,S1-889197565,S3-548727334,True,False,False,0.75,False,0.25
S1-S2,S1-735519983,S2-689321243,True,False,False,0.4,False,1.0
S1-S2,S1-735519983,S2-219010063,True,False,False,1.0,False,0.75
S1-S3,S1-735519983,S3-621350048,True,False,False,0.6,False,0.75
S1-S3,S1-735519983,S3-241619935,True,True,True,1.0,False,0.8182
S1-S2,S1-127512196,S2-684367539,True,False,False,0.0,False,0.8667
S1-S2,S1-794312036,S2-726311008,True,False,False,0.75,False,0.8333
S1-S2,S1-794312036,S2-225801605,True,False,False,0.0,False,0.5
S1-S3,S1-794312036,S3-925533936,True,False,False,0.6,False,0.5
S1-S2,S1-445828167,S2-124118985,True,False,False,0.6,False,0.5556
S1-S3,S1-445828167,S3-781389400,True,True,True,1.0,False,0.5556
S1-S3,S1-445828167,S3-794997907,True,False,False,0.6,False,0.5556
S1-S2,S1-322141284,S2-835015849,True,False,False,0.25,False,0.75
S1-S2,S1-322141284,S2-689640028,True,False,False,0.3333,False,1.0
S1-S3,S1-322141284,S3-572982948,True,False,False,0.6667,False,0.5
S1-S3,S1-322141284,S3-312007565,True,False,False,0.0,False,0.3636
S1-S2,S1-311810632,S2-188184164,True,False,False,1.0,False,0.3333
S1-S2,S1-311810632,S2-977350953,True,False,False,0.75,False,0.375
S1-S3,S1-311810632,S3-943172332,True,False,False,1.0,False,0.75
S1-S2,S1-30317761,S2-281234273,True,False,True,1.0,False,0.4286
S1-S2,S1-481344342,S2-399810146,True,False,False,0.6667,False,0.7143
S1-S2,S1-481344342,S2-376190612,True,False,False,0.75,False,1.0
S1-S3,S1-481344342,S3-201193660,True,False,False,0.5,False,0.3333
S1-S3,S1-481344342,S3-755729140,True,False,False,1.0,False,0.0
S1-S2,S1-923292360,S2-358529531,True,False,False,0.0,False,0.8
S1-S3,S1-923292360,S3-574414296,True,True,True,1.0,False,0.3333
S1-S3,S1-923292360,S3-646926591,True,False,False,0.5,False,0.4545
S1-S2,S1-865013089,S2-187303622,True,False,False,0.0,False,1.0
S1-S2,S1-237144984,S2-387648963,True,False,False,0.0,False,1.0
S1-S2,S1-237144984,S2-848940890,True,False,False,0.0,False,0.5833
S1-S3,S1-237144984,S3-343570527,True,False,False,0.6,False,0.4
S1-S2,S1-743231798,S2-697228182,True,False,False,0.0,False,0.6667
S1-S3,S1-743231798,S3-447136425,True,False,False,0.6667,False,0.4286
S1-S3,S1-743231798,S3-86021795,True,False,False,0.3333,True,1.0
S1-S2,S1-32375557,S2-255784920,True,False,False,0.6667,False,0.875
S1-S3,S1-32375557,S3-554575275,True,False,False,0.6667,False,0.5833
S1-S3,S1-32375557,S3-892793773,True,False,False,0.25,False,0.5833
S1-S2,S1-141903080,S2-521973149,True,False,False,0.75,False,0.6667
S1-S2,S1-32131758,S2-167184108,True,False,True,1.0,False,0.0
S1-S2,S1-32131758,S2-96733121,True,False,True,1.0,False,0.6111
S1-S3,S1-32131758,S3-927019972,True,False,False,0.0,False,0.5294
S1-S3,S1-32131758,S3-562185922,True,False,False,0.6,False,0.75
S1-S2,S1-651226214,S2-516526335,True,False,False,1.0,False,0.7692
S1-S2,S1-651226214,S2-850433109,True,False,False,0.6,False,0.4444
S1-S3,S1-651226214,S3-306899023,True,False,False,0.0,False,0.4118
S1-S3,S1-651226214,S3-769952626,True,False,False,0.6,False,0.5385
S1-S2,S1-667669699,S2-741265362,True,False,False,1.0,False,0.5
S1-S2,S1-667669699,S2-874749389,True,False,False,1.0,False,0.9231
S1-S3,S1-667669699,S3-451505175,True,False,False,0.75,False,0.3529
S1-S3,S1-667669699,S3-882369516,True,False,False,1.0,False,0.3333
S1-S2,S1-176044831,S2-515082290,True,False,False,0.5,False,0.375
S1-S3,S1-176044831,S3-293626864,True,False,False,0.6667,False,0.1818
S1-S3,S1-176044831,S3-296271932,True,False,False,0.6667,False,0.1818
S1-S2,S1-795629554,S2-971153562,True,False,True,1.0,False,0.6667
S1-S3,S1-795629554,S3-230055770,True,True,True,1.0,False,0.375
S1-S2,S1-165218138,S2-79214402,True,False,False,1.0,False,0.6667
S1-S3,S1-165218138,S3-293835286,True,True,True,1.0,False,0.6667
S1-S2,S1-528882795,S2-471153268,True,False,False,0.8,False,0.5
S1-S2,S1-528882795,S2-43559999,True,False,False,0.5,False,0.375
S1-S3,S1-528882795,S3-524779584,True,False,False,0.5,False,0.4
S1-S2,S1-45050651,S2-197931646,True,False,False,0.6,False,0.8889
S1-S3,S1-45050651,S3-74400781,True,False,True,1.0,False,0.7273
S1-S3,S1-45050651,S3-463919008,True,False,False,0.6,False,0.7
S1-S2,S1-556670269,S2-588808552,True,False,False,1.0,False,0.5455
S1-S2,S1-556670269,S2-949449348,True,False,False,1.0,False,0.875
S1-S3,S1-556670269,S3-588785045,True,False,False,0.3333,False,0.75
S1-S2,S1-266987770,S2-657212068,True,True,True,1.0,False,0.5556
S1-S3,S1-266987770,S3-183973892,True,False,False,0.5,False,0.6667
S1-S3,S1-266987770,S3-758832518,True,True,True,1.0,False,0.5
S1-S2,S1-198306333,S2-994896827,True,False,False,0.6,False,0.625
S1-S2,S1-198306333,S2-443888689,True,False,False,1.0,False,0.75
S1-S3,S1-198306333,S3-269624952,True,False,False,0.375,False,0.0
S1-S3,S1-198306333,S3-938915111,True,False,False,0.6,False,0.5455
S1-S2,S1-307128174,S2-712977087,True,False,False,0.0,False,1.0
S1-S2,S1-307128174,S2-565632723,True,False,False,0.5,False,1.0
S1-S3,S1-307128174,S3-922751678,True,False,False,0.4286,False,0.7692
S1-S3,S1-307128174,S3-977470626,True,False,False,0.3333,False,0.7333
S1-S3,S1-603712575,S3-336145413,True,False,False,1.0,False,0.375
S1-S3,S1-603712575,S3-399057839,True,False,False,0.75,False,0.2222
S1-S2,S1-237367841,S2-833253505,True,False,True,1.0,False,1.0
S1-S2,S1-237367841,S2-80448810,True,False,False,0.75,False,0.5714
S1-S3,S1-237367841,S3-132625270,True,False,False,0.75,False,0.6
S1-S2,S1-63129102,S2-541762177,True,False,False,0.75,False,1.0
S1-S3,S1-63129102,S3-808336058,True,False,False,0.3333,False,0.3846
S1-S3,S1-63129102,S3-128627621,True,False,False,1.0,False,0.4615
S1-S2,S1-637512251,S2-765724156,True,False,True,1.0,False,0.625
S1-S2,S1-637512251,S2-639295053,True,False,False,0.5,False,0.625
S1-S3,S1-637512251,S3-761624670,True,False,False,0.75,False,0.75
S1-S3,S1-637512251,S3-22382223,True,False,False,0.75,False,0.0
S1-S2,S1-492438693,S2-89980449,True,True,True,1.0,False,0.8889
S1-S2,S1-492438693,S2-326031370,True,False,False,1.0,False,0.8889
S1-S3,S1-492438693,S3-119592338,True,False,False,1.0,False,0.7778
S1-S2,S1-854243878,S2-422270892,True,False,False,0.5,False,0.5
S1-S2,S1-854243878,S2-534376459,True,False,False,0.5,False,0.4444
S1-S3,S1-854243878,S3-259394015,True,False,False,0.5,False,0.4444
S1-S3,S1-854243878,S3-129658866,True,False,False,0.5,False,0.4545
S1-S2,S1-975503548,S2-620591619,True,True,True,1.0,False,0.9375
S1-S3,S1-975503548,S3-115825221,True,False,False,0.3333,False,0.8235
S1-S2,S1-262838251,S2-792326615,True,False,False,0.5,False,0.4444
S1-S2,S1-262838251,S2-596792077,True,False,False,0.75,False,1.0
S1-S2,S1-545484120,S2-363007889,True,False,False,1.0,False,0.5
S1-S2,S1-545484120,S2-728030695,True,False,False,0.5,False,0.5
S1-S3,S1-545484120,S3-538199075,True,False,False,0.5,False,0.5556
S1-S3,S1-545484120,S3-490667338,True,False,False,1.0,False,0.75
S1-S2,S1-467754979,S2-518557284,True,False,False,1.0,False,0.5
S1-S3,S1-467754979,S3-128771127,True,False,False,0.4,False,0.25
S1-S2,S1-643269819,S2-884750398,True,False,False,1.0,False,0.8571
S1-S3,S1-643269819,S3-244978468,True,False,False,0.5,False,0.2
S1-S3,S1-643269819,S3-598994612,True,False,False,0.6667,False,0.3333
S1-S2,S1-94809374,S2-156609892,True,False,False,0.0,False,0.9167
S1-S2,S1-94809374,S2-480481753,True,False,False,0.0,False,0.9167
S1-S3,S1-94809374,S3-567631325,True,False,False,0.1818,False,0.3125
S1-S2,S1-644826696,S2-388209871,True,False,False,0.8333,False,1.0
S1-S2,S1-644826696,S2-222578438,True,False,False,0.8333,False,1.0
S1-S3,S1-644826696,S3-356335249,True,False,True,1.0,False,0.5
S1-S2,S1-646080809,S2-506591864,True,False,False,0.5,False,0.6667
S1-S3,S1-646080809,S3-870516664,True,False,False,0.5,False,0.5714
S1-S2,S1-156830024,S2-251001593,True,False,False,0.0,False,0.6667
S1-S2,S1-156830024,S2-622409060,True,False,False,0.75,False,0.6667
S1-S3,S1-156830024,S3-989178293,True,False,True,1.0,False,0.0
S1-S3,S1-156830024,S3-546587753,True,False,False,0.6,False,0.3333
S1-S2,S1-686272247,S2-703387861,True,False,False,0.8,False,0.625
S1-S3,S1-686272247,S3-547615104,True,False,False,1.0,False,0.6667
S1-S2,S1-145531140,S2-256174747,True,False,False,1.0,False,0.8571
S1-S3,S1-145531140,S3-61238981,True,False,True,1.0,False,0.5556
S1-S2,S1-410384189,S2-395947675,True,False,False,0.0,False,0.7826
S1-S3,S1-410384189,S3-665928833,True,False,False,0.0,False,0.087
S1-S2,S1-890633474,S2-888262595,True,False,False,0.6667,False,0.619
S1-S2,S1-890633474,S2-845080748,True,False,False,0.5,False,0.8824
S1-S3,S1-890633474,S3-934853762,True,False,False,0.0,False,0.3125
S1-S2,S1-591704362,S2-767647284,True,False,False,0.8333,False,1.0
S1-S3,S1-591704362,S3-809933516,True,False,False,1.0,False,0.5
S1-S2,S1-448685900,S2-313202388,True,False,False,1.0,False,0.7143
S1-S2,S1-448685900,S2-617735782,True,True,True,1.0,False,1.0
S1-S3,S1-448685900,S3-549649979,True,False,False,0.7143,False,0.4444
S1-S3,S1-448685900,S3-601854705,True,False,False,0.7143,False,0.625
S1-S2,S1-6768515,S2-872882308,True,False,False,0.4,False,1.0
S1-S3,S1-6768515,S3-622878259,True,False,False,0.3333,False,0.2222
S1-S3,S1-6768515,S3-938126431,True,False,False,0.5,False,0.375
S1-S2,S1-593122729,S2-874972222,True,False,False,0.75,False,0.6667
S1-S2,S1-593122729,S2-586238300,True,False,False,1.0,False,0.6667
S1-S3,S1-593122729,S3-98954201,True,False,False,0.5556,False,0.6667
S1-S3,S1-593122729,S3-242681142,True,False,False,0.75,False,0.4286
S1-S3,S1-246747520,S3-568982814,True,False,False,0.6,False,0.0
S1-S3,S1-246747520,S3-140297680,True,False,False,0.0,False,0.9
S1-S2,S1-293400464,S2-496703601,True,False,False,0.75,False,0.6111
S1-S2,S1-293400464,S2-727096622,True,False,False,1.0,False,0.8571
S1-S3,S1-293400464,S3-371048794,True,False,False,1.0,False,0.8571
S1-S3,S1-293400464,S3-983275299,True,False,False,0.6,False,0.0
S1-S2,S1-985772883,S2-960728986,True,False,False,0.0,False,0.8462
S1-S2,S1-985772883,S2-988017348,True,False,False,0.6,False,0.8462
S1-S3,S1-985772883,S3-424124419,True,False,False,1.0,False,0.3333
S1-S3,S1-334834261,S3-625176041,True,False,False,0.6,False,0.0
S1-S3,S1-334834261,S3-105260826,True,False,False,0.5,False,0.3846
S1-S2,S1-918719780,S2-929201114,True,False,False,0.0,False,0.6667
S1-S2,S1-918719780,S2-557696537,True,False,False,0.5,False,1.0
S1-S3,S1-918719780,S3-674719499,True,False,False,0.4,False,0.0
S1-S2,S1-750611502,S2-439316741,True,False,False,1.0,False,1.0
S1-S3,S1-750611502,S3-208334010,True,False,True,1.0,False,0.6
S1-S3,S1-750611502,S3-329087676,True,False,False,0.75,False,0.6
S1-S2,S1-212280284,S2-682993421,True,False,False,0.3333,False,0.5
S1-S2,S1-212280284,S2-101308690,True,True,True,1.0,False,0.5
S1-S3,S1-212280284,S3-917294064,True,False,False,0.25,False,0.75
S1-S2,S1-993442153,S2-430844596,True,False,False,0.0,False,0.6957
S1-S3,S1-993442153,S3-535571025,True,False,False,0.75,False,0.8095
S1-S2,S1-894853415,S2-204655398,True,False,False,1.0,False,1.0
S1-S3,S1-894853415,S3-599192383,True,False,False,0.5,False,0.5
S1-S3,S1-894853415,S3-650753240,True,False,False,0.75,False,0.6667
S1-S3,S1-648576451,S3-107478147,True,False,False,0.6667,False,0.6667
S1-S2,S1-447694665,S2-764113115,True,False,False,0.0,False,0.5714
S1-S2,S1-447694665,S2-995403810,True,False,False,0.0,False,0.5714
S1-S3,S1-447694665,S3-936633584,True,False,False,0.0,False,0.8571
S1-S2,S1-156449141,S2-980300060,True,False,False,0.8,False,0.7143
S1-S3,S1-156449141,S3-845720784,True,False,False,0.6667,False,0.5714
S1-S3,S1-156449141,S3-308594791,True,False,False,0.8333,False,0.375
S1-S2,S1-461365460,S2-789049562,True,False,False,0.6,False,0.8571
S1-S3,S1-461365460,S3-553237966,True,False,True,1.0,False,0.5
S1-S2,S1-591636924,S2-595999044,True,False,False,0.6,False,0.875
S1-S2,S1-591636924,S2-736382775,True,False,False,1.0,False,0.875
S1-S3,S1-591636924,S3-939083389,True,False,False,0.75,False,0.5455
S1-S3,S1-591636924,S3-546415453,True,False,False,1.0,False,0.5455
S1-S2,S1-587782720,S2-191408963,True,False,False,0.8333,False,0.4444
S1-S2,S1-587782720,S2-987007802,True,False,False,0.6667,False,0.5
S1-S3,S1-587782720,S3-112654627,True,False,False,0.6667,False,0.4444
S1-S3,S1-587782720,S3-344285344,True,False,False,0.6667,False,0.5556
S1-S2,S1-663728675,S2-162808694,True,False,False,1.0,False,0.375
S1-S2,S1-663728675,S2-855377679,True,False,False,1.0,False,0.5
S1-S3,S1-663728675,S3-788576430,True,False,False,1.0,False,0.2222
S1-S3,S1-663728675,S3-917358208,True,False,False,0.6,False,0.375
S1-S2,S1-51952871,S2-153618763,True,False,False,1.0,False,0.0
S1-S3,S1-51952871,S3-330755193,True,False,False,0.5,False,0.0
S1-S2,S1-256522090,S2-606804659,True,False,False,0.5,False,0.5714
S1-S2,S1-256522090,S2-184179663,True,True,True,1.0,False,0.4444
S1-S3,S1-256522090,S3-439243854,True,False,False,1.0,False,0.5
S1-S3,S1-256522090,S3-491684421,True,False,False,0.6667,False,0.625
S1-S2,S1-754325413,S2-830866401,True,False,False,1.0,False,1.0
S1-S2,S1-754325413,S2-340291881,True,False,False,0.8333,False,0.4286
S1-S3,S1-754325413,S3-934142774,True,False,False,0.7143,False,0.4286
S1-S3,S1-754325413,S3-734200413,True,False,True,1.0,False,0.4286
S1-S2,S1-484936979,S2-364745337,True,False,False,0.0,False,0.9167
S1-S3,S1-484936979,S3-844330814,True,False,False,0.6667,False,0.3333
S1-S2,S1-235810601,S2-880166397,True,False,False,0.0,False,1.0
S1-S3,S1-235810601,S3-591403999,True,False,True,1.0,False,0.5333
S1-S2,S1-504807411,S2-252456119,True,False,False,0.5,False,0.6667
S1-S3,S1-504807411,S3-526003399,True,False,False,1.0,False,0.6667
S1-S2,S1-960349888,S2-480991985,True,False,False,1.0,False,0.2381
S1-S2,S1-960349888,S2-721778833,True,False,False,1.0,False,0.7619
S1-S3,S1-960349888,S3-820868067,True,False,False,0.6,False,0.0
S1-S3,S1-960349888,S3-793511479,True,False,False,0.6,False,0.2381
S1-S2,S1-526601682,S2-931433413,True,True,True,1.0,False,0.4
S1-S2,S1-526601682,S2-24972054,True,False,False,1.0,False,0.4
S1-S3,S1-526601682,S3-787940054,True,False,False,0.2,False,0.4
S1-S3,S1-526601682,S3-762765447,True,False,False,1.0,False,0.4
S1-S2,S1-271875670,S2-103220521,True,False,False,0.75,False,0.1579
S1-S2,S1-271875670,S2-888994578,True,False,False,0.6,False,0.7368
S1-S3,S1-271875670,S3-314591228,True,False,False,0.0,False,0.8235
S1-S2,S1-994738318,S2-663477549,True,False,False,0.0,False,1.0
S1-S3,S1-994738318,S3-626548227,True,False,False,0.3333,False,0.4444
S1-S3,S1-994738318,S3-296813666,True,False,False,0.4,False,0.4444
S1-S2,S1-501721723,S2-896470729,True,False,False,0.5,False,0.8333
S1-S2,S1-501721723,S2-253812896,True,False,False,0.5,False,0.5714
S1-S2,S1-180266400,S2-614894514,True,False,False,0.0,False,0.875
S1-S3,S1-180266400,S3-919590731,True,False,False,1.0,False,0.7778
S1-S3,S1-180266400,S3-423836230,True,False,False,0.6,False,0.7778
S1-S3,S1-276921743,S3-723881412,True,False,False,0.5,False,0.5
S1-S3,S1-276921743,S3-851750541,True,False,False,0.375,True,1.0
S1-S2,S1-332146791,S2-151275106,True,False,False,0.75,False,0.7143
S1-S3,S1-332146791,S3-305628925,True,False,False,1.0,False,0.5556
S1-S2,S1-37213072,S2-95303723,True,False,False,0.5,False,0.6667
S1-S2,S1-37213072,S2-449471949,True,True,True,1.0,False,0.6667
S1-S3,S1-37213072,S3-397079820,True,False,False,0.0,False,0.4286
S1-S3,S1-37213072,S3-288935209,True,False,False,0.0,False,0.6667
S1-S2,S1-948865351,S2-170894170,True,False,False,0.0,False,0.6154
S1-S3,S1-948865351,S3-561771626,True,False,False,1.0,False,0.2941
S1-S2,S1-206309015,S2-828159640,True,False,False,0.6667,False,0.5
S1-S2,S1-206309015,S2-581174182,True,False,False,0.0,False,0.8
S1-S3,S1-206309015,S3-745751734,True,True,True,1.0,False,0.6667
S1-S3,S1-206309015,S3-54437743,True,False,True,1.0,False,0.4286
S1-S2,S1-946178003,S2-353392579,True,False,False,0.0,False,0.1667
S1-S2,S1-946178003,S2-645273298,True,False,False,1.0,False,0.9286
S1-S3,S1-946178003,S3-398520831,True,True,True,1.0,False,0.6875
S1-S2,S1-28263434,S2-904483924,True,False,False,1.0,False,0.0
S1-S2,S1-28263434,S2-644592506,True,False,False,0.5,False,0.4286
S1-S3,S1-28263434,S3-583257957,True,False,False,0.5714,False,0.4286
S1-S3,S1-28263434,S3-979081457,True,False,False,0.6,False,0.4286
S1-S2,S1-284872526,S2-901653003,True,False,False,0.3333,False,1.0
S1-S2,S1-284872526,S2-550578634,True,False,False,1.0,False,0.0
S1-S3,S1-284872526,S3-353740638,True,False,False,0.6,False,0.6364
S1-S2,S1-999563757,S2-556569740,True,False,False,0.5714,False,0.5882
S1-S3,S1-999563757,S3-745873598,True,False,False,1.0,False,0.7692
S1-S2,S1-313042477,S2-377505488,True,False,True,1.0,False,0.6667
S1-S2,S1-313042477,S2-526743529,True,False,False,0.6667,False,0.6667
S1-S3,S1-313042477,S3-596534027,True,False,False,0.6,True,1.0
S1-S2,S1-129347658,S2-828869244,True,False,False,1.0,False,0.3333
S1-S3,S1-129347658,S3-301322303,True,False,False,0.6,False,0.3333
S1-S3,S1-129347658,S3-518561753,True,False,True,1.0,False,0.7273
S1-S2,S1-98422131,S2-634368054,True,False,False,0.6667,False,0.3333
S1-S2,S1-98422131,S2-969265998,True,False,False,0.6667,False,0.3333
S1-S3,S1-98422131,S3-937077696,True,True,True,1.0,False,0.1538
S1-S3,S1-551177091,S3-487181401,True,False,False,0.4,False,0.25
S1-S2,S1-192710090,S2-711777973,True,False,False,0.6,False,0.8
S1-S2,S1-192710090,S2-16951890,True,False,False,0.5,False,0.8
S1-S3,S1-192710090,S3-414497239,True,False,False,0.6,False,0.9286
S1-S2,S1-658395249,S2-222271806,True,False,False,1.0,False,0.6667
S1-S2,S1-658395249,S2-895441389,True,True,True,1.0,False,0.4286
S1-S3,S1-658395249,S3-406549978,True,False,False,0.3333,False,0.25
S1-S3,S1-658395249,S3-571612277,True,True,True,1.0,False,0.6667
S1-S3,S1-446410053,S3-342666617,True,False,False,0.6667,False,0.3333
S1-S2,S1-301883903,S2-469760778,True,False,False,0.0,False,0.9524
S1-S3,S1-301883903,S3-221269844,True,False,False,0.0,False,0.76
S1-S2,S1-53422754,S2-230946656,True,False,False,0.5,False,0.3333
S1-S2,S1-53422754,S2-747950525,True,False,False,0.5,False,0.2
S1-S3,S1-53422754,S3-545067124,True,False,False,0.6667,False,0.5714
S1-S3,S1-53422754,S3-426972793,True,False,False,1.0,False,0.5714
S1-S2,S1-28252923,S2-981757427,True,False,False,0.8,False,0.8333
S1-S2,S1-28252923,S2-176863654,True,False,False,0.8,False,0.3636
S1-S3,S1-28252923,S3-815376331,True,False,False,1.0,False,0.5
